02367041=>02194163,00726540,02176580,00824240,02294427,02247083,02240294,02254689,02377039,02370360
02367033=>02389177,00497754,02241821,02303531,02248009,02364441,02386429,00885940,02312077,02271656
02367025=>02353814,02283700,02060841,02377756,02239913,00703419,00613940,02332515,02245546,00895660
02367017=>02403250,00021202,02243679,02353687,00288616,02325152,02231659,02322307,02320770,02057778
02367009=>02238465,02268450,00024333,02373432,02244522,02357127,02308916,02308584,00733059,02248844
02366975=>02314088,02060531,00295094,02273705,02251248,02284421,02284316,02177528,02360969,00578207
02366967=>02362856,02401193,02226928,02366835,02337436,02258056,02245329,02247723,01905392,02371065
02366959=>02258897,02333619,02229668,02280183,02229526,00603481,02246719,02309777,02241980,00038229
02366940=>02360829,02322048,02231180,02373025,02318571,00808571,02241496,02351692,02231155,02274728
02366924=>02125145,02324768,00786535,01935321,02374951,02253720,01907875,02230652,01954237,02372045
02318679=>02238389,02309513,02247704,02241315,02377721,02267616,02273071,00319716,02242094,02275465
02366843=>02392259,02338939,02344262,02328291,02241374,02014831,02264188,02317508,02011271,02247856
02366835=>02312298,02291460,02242474,02380722,02239666,02399725,02236170,00646024,02242661,02243588
02366827=>02326108,02247583,02261278,02247403,02157209,02404982,02364271,02372010,00860786,02371154
02366711=>02187094,02231799,02242783,02377969,02281023,00578428,00497762,00012696,00491039,02326582
02366703=>00335134,02243525,02365774,01985299,02004062,02315653,02254085,02130564,02337991,02390922
02366681=>02290707,02172771,02250187,02345439,02304465,02281848,02278898,00688568,00230316,02261863
02366673=>02243431,02358387,02305178,02245076,02352249,02247029,02333929,02279355,02282054,02105357
02366665=>02062232,02185830,02396343,00860565,02231404,01926799,02312530,02367254,02353326,02268485
02366487=>02048515,02250365,00441627,02281473,00786616,02302640,02324393,02272784,00518654,00467189
02366398=>02385473,02373807,02370360,02261936,02400030,00782718,02374501,00353027,02242321,02301776
02366371=>00271411,00620858,02237367,00575186,02351676,01967770,02294532,01948903,02057832,01933728
02366339=>01957414,02338521,02323109,01915533,02247813,02014408,02248059,02241594,02253364,02059673
02366320=>02262428,02248302,02059460,02168952,02248557,02248570,02247803,02244521,02273276,00344540
02366312=>02167875,02316854,02223961,02163713,02372797,02402297,00464988,02309289,02257726,02276089
02366304=>02278146,02306999,02285169,02280361,02242954,02392860,02287072,02183013,02128446,02229642
02366282=>02313669,00514888,02237371,02231287,02311143,00578479,02283360,02167832,02223996,02241024
02366266=>00608203,02231494,02247098,02247127,00753149,00518816,02396122,02373033,02247945,01931768
02366258=>02246825,02393468,02251655,02009773,02084236,00719846,00612944,02292718,02373319,02160978
02366231=>02387026,02237235,02045710,02357119,02302098,02299062,02238851,02361159,02063697,02073021
02366150=>02373033,02379139,02293013,02144271,01989510,02387751,02231190,02305704,00600784,02156016
02366061=>02351935,02333007,02377241,02231585,02245758,02353873,00037869,02072572,02245691,02247179
02366053=>02309556,02231460,02350823,01938959,02247704,02363283,02395630,00499013,02139227,02363429
02366029=>02361760,00750050,02364263,00337552,02238525,01908626,02215853,02351544,00693596,02247997
02366010=>00783595,02288826,01911910,02295296,02154757,02281228,02256177,02241917,02243966,02392917
02365863=>02390485,02401827,02362937,02247489,02301164,02381362,02247884,02048507,02366207,02314576
02365855=>02320703,02364859,02150425,02324105,02237130,02261529,02298309,02237815,02218860
02365847=>02248756,02332787,02370840,00000817,02243463,02207648,02330954,02260298,00560952,02268116
02365650=>02239619,02239818,01944363,02231693,02319349,02394707,00868736,02238551,02246584,00870226
02365561=>02375400,02219867,02292491,02370301,02300923,00514713,02231469,00778346,00479896,02261294
02365553=>00545058,02297981,00523720,02242783,02257777,02401029,01938177,00540595,02255707,02278111
02365545=>02131064,02163926,00583413,02250942,02241407,02142279,02312808,02255286,02158256,02275228
02365537=>02257777,02194031,02128969,02370506,02247721,02264048,02278154,02380196,02388766,02402394
02365529=>01918451,02316870,00877190,02245750,02239862,02245126,02333627,02229736,02353571,02387832
02365383=>02248232,00560960,02287854,02390434,02094835,02371510,00097128,02007959,02247461,00710164
02365367=>02280388,02399016,02262622,02241969,00097195,02283425,02375842,02245293,02355787,02336014
02365340=>02408627,02248605,02240692,00537594,02024799,02068591,02393107,02268868,00263699,02390027
02365219=>02247068,02239627,00441643,02252317,02319411,02247222,02240458,02122081,02231313,02330881
02365200=>02023849,02248949,02245787,02407469,02247824,02358859,02039494,00386456,02239281,00001007
02365197=>02321378,02299992,02169649,02247104,02373548,00741892,02352427,02238097,02291711,02297663
02365189=>02371642,01941968,01926470,02249782,02300222,02028883,02231136,00396818,00402591,02314053
02365170=>00872865,02240266,02388901,00868957,00761079,00308277,00461903,02281287,02229196,02393859
02365162=>02247988,02298074,02238318,02246089,02267500,02248392,00596426,02163918,02303418,02249499
02365154=>02337487,02230469,01935275,02273829,02268604,02303191,00319724,02306646,02009757,00627410
02363208=>00670839,01927612,02282283,02269325,02249405,02358093,02304252,02231034,00765236,02357453
02363216=>00891800,00797103,02172143,02325683,02259796,02216280,00813761,00851736,02059428,02367394
02364956=>02248883,02158515,02312905,02327074,02373491,02150204,02046121,02397382,02229555,02281392
02364948=>02283530,01918346,02148390,02039540,02357593,02271524,02158574,02360349,01945912,02177099
02364913=>02229777,02237589,02399008,02241284,02240757,02336731,00465305,01963910
02364883=>02157616,02306506,02311712,02236506,02354624,02230877,02288389,02364859,02317923,01913980
02364859=>02408295,02244265,00024341,02354845,00060755,02364107,02314983,00358177,02363909,02025450
02364840=>02216590,00786268,02314304,00716049,02303442,02402351,02411482,02229674,02317346,02239044
02364832=>02275708,02255154,02182882,02298589,02275864,02327384,02229731,02243809,02252368,02366258
02364824=>02257513,00523755,02322854,02244613,00630470,02344602,02282895,02405040,02244551,02242004
02364727=>02357550,02367246,02245939,01909169,00595799,02239910,02026252,02243969,02377527
02364719=>02274329,02158531,02162466,02240863,02411482,02283670,02132621,00800007,02387697,02378655
02364603=>02242697,02247933,02311429,02244147,02352257,02365367,02244372,02237225,02236577,02366266
02364581=>02241236,02245789,00526061,02239853,02245827,02303337,02257513,02240693,00716049,02400448
02364573=>02302381,00626627,02268701,02215551,00648043,00482536,00755753,02316528,02024233,00622036
02364530=>02239486,02242541,02240463,02310465,02311283,02145774,00553018,02380129,02237811,02300699
02364514=>02304635,02351412,02014378,02347512,02298228,02049988,01947931,02281201,02375788,00743283
02364506=>00444863,02264269,02163551,02355515,01996541,02204266,02358166,02309289,02363879,02015072
02364484=>02314762,02352494,02245830,02265990,02247115,02172593,02157209,02245532,02380730,02247830
02364476=>02297906,02336723,00435996,02258692,00513032,02336839,02295369,02374854,02213206,01984837
02364468=>00489875,02317559,02342863,00419508,02242321,02357623,00893560,02245913,02240359,02242029
02364441=>02312751,02258498,02389053,00870196,02393379,02242161,02236875,02380072,00860611,02292270
02364409=>02395533,02256576,02307146,02405695,02402912,02242987,02274914,02380021,02024624,02330997
02364352=>02243083,02381761,02268035,02344114,02084104,02266121,02400685,02241346,01978918,02229411
02364344=>02021056,02348489,02379147,02258463,02048698,02010240,00021423,02369656,02241089,02248102
02364336=>02241007,02289407,02246012,00060364,01939270,02218186,02387662,02388480,02247010,02284677
02364328=>00763136,02244895,02391082,02241888,02315874,01912054,00312800,02231504,02048035,02247961
02364301=>02405962,02252163,02370700,00545678,02026538,02225158,02334844,00849340,02331683,02378973
02364271=>02260077,02367157,02212188,02063794,02361760,00622141,02313979,02403323,01915533,02321157
02364263=>02213745,00334308,02336642,02061570,02242115,02309238,02384116,02274183,02248020,02231147
02364255=>01934171,02246060,02248089,02360799,02215756,02311054,02362910,01975633,02279134,02403021
02364247=>02364336,02397951,02242504,00404160,02170175,02170698,00312711,02353172,02239432,02300095
02364239=>02154412,02294338,02314088,02253429,02318512,02404613,02239068,02338009,02250322,02372282
02364050=>02238596,02237729,02250365,01991183,02357968,02310929,02244324,02247096,00865400,02212226
02364042=>00555827,02305232,02412799,02252260,02296209,02242726,02144263,02291762,02307634,00741817
02364034=>02272288,00176141,02379252,00592293,02362023,00695017,02247828,02263459,00648027,02276194
02364026=>00855804,00749494,02328453,00541710,02292262,02273225,02247574,02319845,02263378,02261995
02364018=>02363151,02380536,02313995,00874949,00626112,02379627,00720941,00626600,02310805,02393425
02363992=>02247550,02268477,02130106,00583332,02240210,00610461,02345404,00716650,00496537,02382628
02363984=>02238982,02258005,02242728,00419834,02284618,00727008,02014831,02301474,02404850,02231483
02363976=>02371316,02063697,00617059,00725250,02174545,02230736,00790419,01938983,02230095,02272091
02363968=>02231267,02370441,02069490,02347288,02396920,02411504,02374498,01918362,02337428,02105357
02363941=>02094843,02241807,02063743,02413183,02264749,00479942,02248354,02245185,01919393,00718149
02363933=>00608025,02167867,02162660,02344904,02255650,02248025,01938886,00755338,00602264,02245710
02363925=>02284111,02359650,02237369,02076225,02274868,00260045,02248166,02270188,02234466,02015951
02363917=>02241351,02024659,00097411,02303647,02179709,00537594,02229566,00230316,00742627,02327236
02363895=>00893250,02046113,02353601,02023105,02169592,02372851,02314541,00578479,00001732,02247907
02363887=>02238873,02246416,02313855,00568120,00852074,02297299,02179679,02357143,01926780,01963937
02363879=>00634506,02345722,02231674,02003317,02126486,02285053,02309505,00566756,02246692,02247134
02363828=>00601837,02358530,02304902,02320630,02232191,02402289,00489158,02343665,01927698,02289016
02363801=>02245821,01919393,02231543,02307790,02382156,02301962,02350475,02242263,02284006,02378965
02363798=>02397315,02381427,02245785,00535427,02302403,02332981,02243097,02247067,02246627,01941992
02363771=>02283220,02030578,02261839,00613320,02245532,02393557,02317257,02244159,02391244,02372541
02363763=>02306522,02342081,02319071,02241480,02365944,02280523,02097583,02383276,02349124,02321947
02363739=>02324628,00178799,02402408,02238405,02247802,02386631,02241091,02264358,00405620,02248940
02363720=>02231691,00060747,02045710,02357011,00396826,02263300,02411334,02231347,02189062,02360128
02363712=>01954237,02356872,02351064,02017849,02267454,00271152,02308452,00870153,02390841,02182963
02363704=>02065630,02325330,02355280,00646296,02350238,02084236,02230879,00611891,02321653
02363690=>02295911,02243231,02402262,02243827,02375648,02325586,02364158,02297639,02239714,02041472
02363682=>01942301,02370441,02342162,02385066,01924206,02237618,00396761,00386685,02240706,02244673
02363674=>02322498,02108119,02246848,02278944,02230476,02244404,02364441,02143267,02299933,02242047
02363542=>02374080,02355221,02141019,02078600,00623857,00210889,02370913,02300915,02274914,02389444
02363534=>02310899,02360195,02337266,02094843,02301156,02280825,02394596,02283239,02237517,02348535
02363518=>02337819,02313855,02143267,02326701,02253364,02113171,00176206,01997653,01926470,02287048
02363496=>02373742,02247343,01962116,00005614,02257955,02339781,02302527,02211238,01963937,02147653
02363488=>01935321,02242209,02395460,02353164,02009420,02236839,02249332,02246931,02237340,02398370
02363461=>02025426,02412365,00021261,02304767,02282143,02242079,02006529,02344440,02370433,02228947
02363453=>02242094,02347318,02259605,02042533,01916971,00464996,02219336,00663719,02247751,02355302
02363445=>02356945,02242926,00676411,02245457,02283352,02360837,02321211,02322048,00221570
02363429=>02299232,02292297,02377977,00334294,01909975,02260352,02287382,02268418,02248945,02224550
02363410=>00001961,02294052,00886858,02246806,00792713,02302624,02373211,02372061,02347199,02229764
02363402=>00074462,02217430,00479799,02371669,02402955,02123371,02293218,00317128,02230998,02141434
02363399=>02292009,02299275,02023709,02241927,00577804,02337452,02310864,02407795,02383063,00317128
02363380=>02404214,02268043,02230787,00716952,02258439,02252341,02243327,00308323,01948377,02404982
02363372=>02288192,02373947,02407256,02249324,02315327,00612731,02297744,02244577,02184648,02379244
02363364=>02242693,02168952,02242868,02288257,02194252,02357224,00781177,02401703,02150999,00773697
02363348=>02356805,02029952,02296519,02256800,00036129,02276801,01939122,02243003,02313472,02248726
02363321=>00607770,02008149,02363143,02247933,02313014,02401045,02265419,02245948,02382857,02387727
02363313=>00828920,02023741,02279797,00611255,02238251,01908170,02247341,02274906,00465216,02358778
02363305=>02231544,02243517,02282100,02299267,02404451,02296314,02385651,02265494,02360144,02353369
02363291=>02299208,02301075,02371995,02271192,02316862,02365766,02231540,02243003,02310260,02243397
02363283=>01991183,02320010,00375004,02236944,02383276,02268388,02231537,02360446,02249782,02246133
02363275=>00499013,00846635,02318296,02265435,02369427,02361663,00629324,02313936,01994344,02281147
02363267=>02373947,00578746,02254328,02400871,02299402,02287706,00890197,02314576,02248267,02235134
02363259=>02241167,02278421,02171287,02023857,02250608,02229367,00707600,00479934,02240851,02247340
02363240=>02360624,01958518,02248076,02244816,02332965,02240773,02396238,00757705,00620858,02397137
02363232=>02229196,02010593,02257726,02325470,02395673,00868949,01934783,02241093,02411733,02242785
02363224=>02341212,01951734,02238326,00402699,02373777,02387646,02244468,02318547,02255316,02263459
02363119=>02297582,02231459,02411288,02366312,02348500,01938126,02323109,02230732,02385325
02363100=>00637955,02237579,00038229,02219905,00726311,00287725,02242260,02247221,02038293,02257513
02363062=>02247919,02365480,02326841,02399725,02294842,02217902,02381834,02300761,02137186,02245456
02270390=>02269422,02239029,02278863,02169517,00470767,02238171,02246767,02193221,00600784,02238192
02362961=>02368684,02368307,02325381,00739839,02229161,00622354,02243381,02367777,00426849,02367572
02362953=>02393034,02292947,02175983,02245661,00780634,02251116,00724963,02243999,02278170,01908626
02362945=>02235721,02194236,02389649,00319376,02272873,02384396,01946323,01907476,02230360,02356457
02362937=>02354241,02247189,02237011,02373351,02305909,02305054,02356910,02298791,02125366,02246416
02362929=>02160366,02386283,00575186,02309858,02050242,01939270,00319589,02351552,02239279,02244935
02362910=>00346659,02373564,02317621,02315297,00371564,02160250,00789747,02280566,02351811,02310899
02362902=>02174650,02345072,02301423,02285118,00583413,02278472,00593451,00590452,02184486,02361868
02362899=>02394685,02268450,00470910,02400987,02230640,01926861,00886971,02028174,02248700,01927027
02362880=>02249782,02331489,02245750,02379236,02267993,02368056,02281260,02243054,00786284,02240807
02362872=>02252570,00065927,02383535,02184648,02253798,02241526,00869961,02388693,02296446,02257122
02362864=>00396826,02100517,02232658,02229704,02242453,02291061,00374148,01902652,02247656,02238925
02362856=>00651583,02394642,02320258,02256142,02242463,02245787,02281473,02370468,02381591,02065703
02362848=>02373084,01933949,02389800,02243877,02236876,00037834,02246143,00800422,02231279,02301830
02362821=>02410761,02113163,02283972,02264412,02011654,02248540,02402874,02335565,02279215,02249081
02362813=>02239365,02242687,02030578,02148633,00319376,02246036,00039470,02242730,02398648,02182947
02362805=>02237821,02251221,02389185,02246599,02330156,02249278,02239324,00297836,02353350,02367092
02362791=>02025337,02247751,02389991,00726370,00441694,00657204,02248011,01946404,02239726,02236170
02362783=>02302071,02351951,02246766,02212285,02337649,02219719,02241374,01944746,02363828,02307847
02362775=>02216248,02158531,02290588,02244353,00465194,02318997,02236759,00291889,02094657,02269066
02362767=>00807435,02304376,02312018,02292122,02334968,02377160,02229056,02356325,02385570,00392480
02362759=>00861995,00015237,01996568,00568406,02196174,02241819,02105373,02331004,02291177,02246060
02237320=>02230898,02385287,00855804,02148765,02246641,02248394,02277131,02338033,02210061,02122049
02362678=>00711101,02248676,02355795,00886157,02338025,02352117,00846635,02045672,00319589
02362651=>02291126,02394839,02271176,02372460,00786942,02100509,02216094,02229570,02147793,02359901
02362635=>02399113,01977474,02230518,02273861,02245828,02122014,02240722,02246133,02396491,02381680
02362627=>02377047,02242532,02352613,02331721,02239274,02327783,00762059,02242123,02317613,02231011
02362619=>00608882,02374145,02242455,02372940,02252201,02299380,02235898,02281279,02313359,02289504
02248544=>02354497,02139510,02242837,00511226,02230879,02237825,02358093,00648035,02084104,02257955
02248543=>02275708,02375044,02301296,02269023,02399105,02244818,02350092,02295326,02246317,02325187
02362449=>00180408,02396785,02317966,02243029,02366320,00345539,02197448,02245408,02230394,02150964
02362406=>02356570,02362236,02035332,02242116,02030578,02242209,02230662,02221896,02251329,02402378
02362171=>02281147,00012882,02097257,00654590,02296225,02230274,00141828,02361248,02322064,00141569
02361957=>02230263,02285967,02042258,02338475,02252031,02406195,00548367,02247028,02339706,00344923
02361892=>02106280,02311011,02241270,02395657,02245600,02270161,02395703,02236783,02245599,01927981
02361876=>00803472,02315165,02242975,02142783,01966367,02260131,02305135,02260905,01946250,02296551
02361868=>00176192,02246012,02284553,02313758,02395797,02231504,02306751,00604453,02230584,02238629
02361760=>02230732,02343703,02270056,02251221,02362406,02305267,02230650,02405695,02184524,00550957
02361752=>02386844,02100495,01934414,02241163,00885908,00832111,02247285,02302136,02378922,02297752
02361744=>00402516,02318997,02239323,01912755,02388340,02362813,00872644,02378981,02172143,02372177
02361736=>02218941,02106221,02248009,02013231,02283816,02247608,02383489,02304783,02314088,01988840
02361728=>01996169,02317907,02272989,00832804,01929402,02194333,02298678,02231245,02363925,00631353
02361701=>02375265,02277204,02386909,02229983,02396343,02240433,02243551,01924427,02267446,02229377
02361698=>02388693,02278863,02364883,00060712,02246039,02177889,02246825,02248026,02240693,02277441
02361566=>02278561,02314053,02232463,02359588,02380749,02241089,02334518,02023741,02292173,02325179
02361558=>02391597,00700401,02298600,02374846,00345342,02243538,02332663,01955551,02275988
02361531=>00393444,02152746,01959239,02302713,00612952,02242116,02259133,02359286,02080028,02353598
02361493=>02397714,02260301,02294915,00455415,02389738,02231328,02364182,01942964,02146894,02340453
02361485=>02246804,01981242,02247857,02385848,00176206,00852163,02255936,00893862,02274914,02320924
02361469=>02410613,02047780,02224135,02292378,02311739,02405806,02248488,02281376,02276682,02281732
02361434=>02352125,02323281,00771376,02375893,02395428,02244563,02398060,02389983,02243024,02315122
02361426=>00312797,00406716,02400456,02414945,02238749,02275724,02273314,02177145,02248580,00860808
02361418=>00176192,02396637,02246225,02017431,02231459,02296640,02238552,00685224,01944363,02399288
02361248=>02253186,02241269,02247265,02401436,02299100,02248008,02012472,00716650,02246062,02273985
02361221=>00727032,02239536,00465186,02324911,02303663,00491020,00369810,02243507,02214733,02396963
02361205=>02245827,01935275,02304341,00870455,00804789,02402033,02304856,02264986,02261715,02239954
02361183=>00739626,02326701,02210061,02288303,01946277,00579335,02246039,02231271,02023792,02350491
02361175=>02271419,02254506,02229293,02395487,02389819,02338726,01931660,00586315,02379155,00097101
02361159=>02242681,02305445,02362430,02319276,02229743,02309890,02049961,02376717,02238850,02353857
02361043=>02247490,02244286,02229415,02241648,02299275,02241715,02380366,02248763,02258382,02247265
02361035=>02072572,01949004,02237280,02308452,02231526,02387298,00679607,02338742,02310392,02332809
02361027=>02247372,00641987,02242000,02278979,02248075,02043394,02226286,02360373,02239886,02411261
02360993=>00600067,02395355,02373181,02244598,02398389,02230202,02400537,02285975,02238216,02249790
02360969=>02242814,02244508,02245580,02248751,02359200,02391988,02322560,02246081,02369613,02014858
02360829=>00655678,00590215,02230405,02242537,02323869,02298996,00454354,02182742,02264315,02268922
02360810=>02327635,02366762,02049384,02363534,02241795,02241332,02162814,02260506,02371065,02372991
02360640=>02400502,02339447,02243085,02049996,02383047,00040851,01924206,00803472,00816108,02261774
02360632=>02244513,02398206,00396834,02331071,00555657,02307634,02329433,02220555,00601926,02238558
02360624=>01914138,02357984,02388650,02271419,00797103,02325683,02398443,02357151,00024368,02039990
02360616=>02314118,02244573,02210711,02368595,02299895,00869325,00068594,01905112,02321149
02360608=>02283190,02367084,02325802,02341409,01987682,02366851,02248812,02238970,02245546,00632309
02360594=>02244286,02379333,02330423,02335565,00832111,02170809,00637750,02261936,02400464,02220172
02360446=>02247111,02352710,00623016,02245690,01962116,02286076,02312247,00789720,02144344,02166739
02360365=>00779105,02299453,02284243,02160501,00537160,02296985,00784400,02244203,02328410,02389800
02360209=>02298171,02257076,02169428,02029448,02267365,02242914,02394170,02342901,02245457,02248105
02360195=>02350017,02256746,00813877,02259354,02313499,02236819,02324768,02377608,00655678,01990284
02360179=>02313375,02411768,01968335,02094657,02231544,02403137,02239818,02399156,00828564,02177722
02360152=>02097265,02243396,02373955,00236306,02274744,02362864,02106256,02385031,02264277,02392313
02360144=>02027097,02356996,02238579,02327368,02373750,02277190,01991086,00386715,02373513,02234510
02360136=>02305135,00867349,00773697,02155990,02232658,02309254,02247010,02327392,00024694,02356902
02360128=>00312754,02347180,02246685,02112760,02240979,02253917,02269775,02313219,00023485,02252015
02360101=>02302888,02353830,01948962,02370964,00761850,02310848,00463477,02214857,02289091,00872695
02360047=>02141019,02213230,00760390,02402777,02278448,02382717,02394162,02325675,01914030,02384132
02360039=>02243115,02335050,02379317,02230243,02386240,02387549,02247856,00439193,02238970,02218186
02360020=>00438014,01911902,02229786,02248976,02245948,02380382,02224127,02173263,00613223,02230662
02359847=>02350017,02392259,01916394,02370514,01989510,02352435,02237187,02377454,02244815,02039508
02359839=>02265729,02247301,02243935,02229521,02232905,01912054,02328844,02147440,02290324,02132699
02359820=>02392232,02084260,02200864,01977601,02380536,02359855,02230803,02023679,02260751,02243091
02359812=>02325101,02344807,02293404,02390256,02262436,00852384,02366843,00765953,02266903,00553018
02359804=>02229483,00719846,02082519,02283506,00432938,02256487,02386682,02243024,01968327,02331640
02359790=>02407671,00828424,02246556,02378418,02236974,01941585,02321386,00297143,02324253,02243101
02359707=>02403668,02216132,02238097,02230888,02343681,02292211,00726397,02376539,02254352,02336715
02359685=>02344262,02277832,02353059,02237922,02357178,02230243,02299631,02092808,02364468,02263637
02359642=>02213273,02267640,02395231,02369753,02290308,02301156,02229742,02385961,02304775,00402230
02359634=>02294176,02361434,00370991,02380242,02229760,02366851,02368064,02240323,00097152,02280760
02359626=>02233542,02379104,02225271,02241821,00115630,00398152,02369397,02255723,02394413,02350009
02359618=>02251515,02248440,02233142,02242583,00703508,02379317,02192411,01947230,02240104,00889393
02359596=>01949055,02246386,02190885,02231542,01984853,02249936,02389061,02309483,02393824,00116882
02359588=>00654590,02168723,02030594,00552968,02415194,02382490,02150670,02284227,02326256,02154064
02359561=>02354276,02246081,02313146,01911325,02369362,02194031,02246950,02242180,02237814,02386313
02359553=>02231420,02237244,02327481,02246081,02281260,02383128,02292815,02246580,02237907,02321130
02359545=>02230839,02232750,00693596,00809551,01900935,02245746,02354381,00036137,02364921,02162644
02359537=>02251531,02299445,02247790,01926861,02246582,00646288,02358530,02384566,01944029,02327872
02359529=>00731358,02328518,00893625,00617075,02381923,02245578,02139189,02307774,00762059
02359316=>02300214,02242178,02233274,02240205,02285347,00656917,02145766,02245828,02234749,02245697
02358921=>02382679,02246023,02231782,02147629,02240946,00870455,02349205,02238660,02237826,02268531
02358840=>02229013,02330822,02264188,02241796,02240463,02240113,02229415,01931245,02238102,02247470
02358611=>02246888,00710164,02300664,02324962,02138670,02225174,02241525,00733059,02361183,02160773
02358514=>02262843,02397447,02246683,02390264,00588490,02267543,02243062,02285622,02313790,02248123
02358344=>00647217,00374318,01984837,02299933,01908189,02382962,00798363,02391198
02358336=>02254794,02327651,02063743,02325993,02238440,02382628,00473618,02013932,02274574,02221829
02358328=>00641987,02373300,02353164,02327791,02245380,02284421,02380501,02362856,02403684,02251388
02358263=>02238172,02392593,02247127,02339587,01980572,02239158,00765236,02299283,02213214,02350440
02358182=>02244292,02270889,02390868,02323087,02394529,02293579,02376555,02150816,02034484,02060566
02358174=>02247722,00627720,00445282,02202360,02245787,02248024,02279797,02309882,02125277,00893609
02358166=>02230243,02403102,02247057,00792713,02221780,02320169,02208237,02314142,00786047,02243728
02358158=>02248106,02411369,02239266,02229758,00115630,02313650,02359820,02385759,02357844,02245599
02357984=>02313790,02362236,00176141,02122081,02377683,02306034,02391260,02240500,01934341,02388278
02357976=>02239907,02231384,02245758,01916939,02331454,00038202,02097265,00587427,02243083,02316919
02357968=>02246619,02092964,02324180,02250373,02357070,02302977,02351242,00511552,02347199,02382768
02285398=>02270404,02240499,00337439,02362619,02238465,02243047,02371855,01942980,00755893,00545279
02357879=>02194252,00728209,01949055,02248860,00778354,02237148,02324636,00413690,02322943,02244138
02357860=>02284995,02286394,00577235,00379727,02375605,02212331,01916580,02337061,02248470,00308498
02357852=>02319845,02339471,02300958,02283581,02242465,00312800,02359294,00293911,02034484,02361876
02357844=>02163527,02177161,00141690,02217503,00622036,02313340,02246932,02190893,02282488,02261987
02357720=>02337878,00541877,02229110,00679615,02229855,02378973,00308307,02332388,02395096,02224119
02357712=>00015741,00560979,02394375,02384752,02264099,02242664,00861995,02258692,02112795,00681997
02357704=>02240321,02280779,00060739,00779474,02382075,02351358,02249002,02302594,00856711,02221853
02357690=>02369729,02268027,02244475,02355191,02245787,02170795,02248542,02293072,02272989,02209721
02357682=>02378892,02141434,02239753,02239747,02357003,02254026,02369257,02232318,02268914,02265931
02357593=>02090163,02316773,00590509,02246557,00627097,02232658,02082152,02238628,02246014,02243745
02357585=>02239327,02043440,02333015,02382849,02248077,00238481,02380617,02174685,02285940,02246862
02316048=>02292920,02315831,01941585,02294052,02141426,00612952,00439193,02287854,02010739,02285568
02357488=>02373491,02237821,02285126,02079992,02294273,02247560,02359812,01918435,02261782,02244517
02357461=>01900978,02229489,02371898,02394847,00600539,02354462,02248170,02285673,00346160,02323346
02357453=>00390291,02296349,02368749,02206099,02300710,02272482,02242466,00060704,00618632,00615528
02285401=>02406179,01966197,02393018,02354632,02265141,00443816,02240618,02141434,02163780,02303353
02357437=>02240485,02310260,02243091,00598313,01943251,00319589,01948970,02231472,01924192,02243327
02357410=>02322250,02325667,02295296,02295369,02231733,02246806,02285843,02016877,02299119,02282518
02357402=>02169126,02292947,02244078,02013940,00789801,02359219,02237247,00874256,02246530,02380900
02357399=>00612766,01964461,02158256,02267470,01924451,02293137,02247699,02264765,00374318,02247339
02357224=>02294060,02260077,02327708,02322633,02243314,02320312,02065681,01954210,02251515,02259958
02357216=>01989987,02211920,02141450,00790419,00237213,02400456,02142368,02043386,02239742,02245568
02357208=>01985248,02394235,02294990,02244002,02169592,00393746,02243019,02230402,00764671,02202352
02357194=>02177137,02311550,00523747,00641596,02242685,02249685,00226882,00065927,02254263,02288346
02357186=>02284723,02372150,01999524,00618675,02260646,02392585,02372215,00438006,02395746,02239365
02357178=>00710164,02399091,02411733,02353512,02055422,02291851,02354837,02139537,02280183,02400510
02357151=>02409224,02125021,02230578,02245346,02341174,02035472,02397471,00024430,02320746,02229705
02357143=>00783668,02229451,02309505,02243063,02372835,02264048,00441651,02281821,02325306,02230735
02357127=>02268523,02220539,02350017,02358913,02240946,02184567,02313995,02267845,02355086,02339838
02357070=>02380021,00860689,02381486,01919598,02315432,00548375,02386526,02245433,02137313,02161737
02357046=>02248971,02160978,02405857,02394537,02355043,02395541,02380471,02350076,02369923,00891835
02357038=>00582301,02008718,02371812,02025302,00696986,00328693,00670901,00577804,02321548,02356988
02357011=>02265303,02248082,02244394,02391201,02323109,02381710,02381214,02385775,02244681,02229655
02357003=>02239817,02402289,02242573,02274329,00577790,02227002,00042560,00343471,02172097,00463477
02356996=>02254034,00036323,02264781,02296845,02245644,02142414,02396114,02300915,02355183,02302853
02356937=>02015986,02369028,02389800,02231460,02036312,02230435,00426865,02340178,02316692,02348497
02356899=>02323427,02246081,02142740,02158574,02338580,02380862,02315726,00000299,00496499,02158558
02356880=>00535427,02328534,02353555,02268787,02303663,02381540,02258862,02258196,02245457,00690112
02356872=>02356864,02314932,01910280,02125447,02352931,02160889,00398160,02229285,02379511,02328089
02356864=>00036323,02082101,02303469,00526053,02377276,02231583,02017377,02248206,02212234,02237631
02356856=>02242658,02303744,02299887,02245571,02310228,01912062,02391171,02247494,00894079,02063727
02356848=>02293560,02281309,02243340,02383543,02237147,02407671,02385872,02369524,02248235,02230256
02356821=>00587265,00609692,00392820,00170968,02028786,02367173,02126702,02356562,00013617,02247014
02356813=>02321874,00466697,02239907,02339307,02215187,02164418,00818704,02256088,00153990,02265907
02356805=>02251299,02340550,02300125,02296268,00608203,02281546,02354977,02376202,02267926,02329166
02356775=>02086344,02239862,00364843,02246212,00455431,02356147,02332515,02243096,02230507,02224100
